FECHA_CORTE,PER,CONG,NSELV,DOMINIO,ESTRATO,ESTRATOSOCIO,FACTORFINAL_HOGAR,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CCCP,NOMBRECP,UBIGEO
20230426,2,70901,37,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,62,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,93,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,93,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,93,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,112,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,112,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,127,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,2,70901,127,1,5,4,5673780286,20,PIURA,5,PAITA,5,LA HUACA,1,LA HUACA,200505
20230426,5,783,8,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,22,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,36,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,36,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,36,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,49,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,78,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,78,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,78,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,5,783,118,1,2,3,5673780286,20,PIURA,6,SULLANA,2,BELLAVISTA,1,BELLAVISTA,200602
20230426,6,813,5,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,36,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,36,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,80,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,80,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,96,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,96,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,140,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,813,140,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,866,3,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,866,26,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,866,79,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,866,105,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,866,125,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,888,22,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,888,22,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,888,155,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,888,205,1,2,2,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,9,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,9,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,9,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,42,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,42,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,70,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,70,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,98,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,98,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,190,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,254,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,282,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,282,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,282,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,282,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,900,282,1,2,1,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,2,909,116,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,2,909,129,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,27,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,27,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,27,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,27,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,27,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,52,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,72,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,72,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,106,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,106,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,127,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,206,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,206,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,228,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,228,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,8,925,228,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,1,SULLANA,200601
20230426,6,1001,4,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,4,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,34,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,34,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,34,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,80,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,80,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,95,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,95,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,95,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,95,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,142,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,173,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,173,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,6,1001,173,1,2,3,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,13,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,13,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,31,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,31,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,31,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,49,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,49,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,58,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,58,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,81,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,117,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,117,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,132,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,132,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,159,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,2,1004,159,1,2,4,5673780286,20,PIURA,6,SULLANA,1,SULLANA,28,NUEVO SULLANA,200601
20230426,4,1031,65,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,65,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,171,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,171,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,171,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,219,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,219,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,296,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,296,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,296,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,4,1031,296,1,4,3,5673780286,20,PIURA,6,SULLANA,7,QUERECOTILLO,1,QUERECOTILLO,200607
20230426,2,108001,17,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,17,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,17,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,17,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,37,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,37,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,37,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,63,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,63,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,79,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,79,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,79,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,105,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,121,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,121,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,108001,121,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,51,MALLARITOS,200605
20230426,2,1097,77,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,77,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,77,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,77,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,77,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,103,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,125,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,125,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,186,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,186,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,186,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,244,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,244,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,2,1097,244,1,4,5,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,56,SAN MIGUEL DE TANGARARA,200605
20230426,6,110901,23,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,23,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,23,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,23,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,49,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,49,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,70,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,70,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,70,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,84,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,112,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,125,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,125,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,6,110901,147,1,4,4,5673780286,20,PIURA,6,SULLANA,5,MARCAVELICA,48,MALLARES,200605
20230426,10,1151,10,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,27,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,27,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,67,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,84,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,102,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,102,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,179,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,199,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,10,1151,199,1,5,5,4539024229,20,PIURA,6,SULLANA,6,MIGUEL CHECA,1,SOJO,200606
20230426,4,1157,53,1,5,4,5673780286,20,PIURA,6,SULLANA,6,MIGUEL CHECA,2,JIBITO,200606
20230426,4,1157,105,1,5,4,5673780286,20,PIURA,6,SULLANA,6,MIGUEL CHECA,2,JIBITO,200606
20230426,4,1157,105,1,5,4,5673780286,20,PIURA,6,SULLANA,6,MIGUEL CHECA,2,JIBITO,200606
20230426,4,1157,182,1,5,4,5673780286,20,PIURA,6,SULLANA,6,MIGUEL CHECA,2,JIBITO,200606
20230426,4,1157,182,1,5,4,5673780286,20,PIURA,6,SULLANA,6,MIGUEL CHECA,2,JIBITO,200606
20230426,1,116802,13,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,116802,52,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,116802,145,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,116802,186,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,22,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,52,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,52,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,52,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,65,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,119,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,119,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,169,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,169,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,169,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,119302,169,1,2,4,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,49,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,49,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,71,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,71,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,85,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,85,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,85,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,99,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,1,1229,170,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1274,45,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1274,45,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1274,142,1,2,2,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,9,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,25,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,62,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,62,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,93,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,168,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,168,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1292,168,1,2,1,681862509,20,PIURA,1,PIURA,1,PIURA,1,PIURA,200101
20230426,5,1338,30,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,46,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,46,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,46,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,99,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,115,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,115,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,115,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,115,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,146,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,146,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,146,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,146,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1338,162,1,2,3,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,32,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,32,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,48,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,97,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,115,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,115,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,144,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,144,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,1,1364,185,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1407,37,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
20230426,5,1407,37,1,2,4,681862509,20,PIURA,1,PIURA,15,VEINTISEIS DE OCTUBRE,1,SAN MARTIN,200115
